No.,Time,,Time 1,Time 2,Delay,Total Delay,Rata-Rata Delay,Delay 1,Delay 2,Jitter,Total Jitter,Rata - rata Jitter
30753,158.062424,,158.062424,158.06286,0.000436,,,0.000132,0.000304,0.000172,,
30754,158.06286,,158.06286,158.063164,0.000304,,,-0.00364,0.003944,0.007584,,
30755,158.063164,,158.063164,158.067108,0.003944,,,-0.004683,0.008627,0.01331,,
30756,158.067108,,158.067108,158.075735,0.008627,,,0.008627,0,-0.008627,,
30757,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30758,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30759,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30760,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30761,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30762,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30763,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30764,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30765,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30766,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30767,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30768,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30769,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30770,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30771,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30772,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30773,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30774,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30775,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30776,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30777,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30778,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30779,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30780,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30781,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30782,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30783,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30784,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30785,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30786,158.075735,,158.075735,158.075735,0,,,0,0,0,,
30787,158.075735,,158.075735,158.075735,0,,,-0.000478,0.000478,0.000956,,
30788,158.075735,,158.075735,158.076213,0.000478,,,0.000478,0,-0.000478,,
30789,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30790,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30791,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30792,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30793,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30794,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30795,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30796,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30797,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30798,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30799,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30800,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30801,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30802,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30803,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30804,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30805,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30806,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30807,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30808,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30809,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30810,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30811,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30812,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30813,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30814,158.076213,,158.076213,158.076213,0,,,0,0,0,,
30815,158.076213,,158.076213,158.076213,0,,,-0.000587,0.000587,0.001174,,
30816,158.076213,,158.076213,158.0768,0.000587,,,0.000243,0.000344,0.000101,,
30817,158.0768,,158.0768,158.077144,0.000344,,,2.3E-05,0.000321,0.000298,,
30818,158.077144,,158.077144,158.077465,0.000321,,,-0.000434,0.000755,0.001189,,
30819,158.077465,,158.077465,158.07822,0.000755,,,0.000418,0.000337,-8.1E-05,,
30820,158.07822,,158.07822,158.078557,0.000337,,,1.8E-05,0.000319,0.000301,,
30821,158.078557,,158.078557,158.078876,0.000319,,,-0.000821,0.00114,0.001961,,
30822,158.078876,,158.078876,158.080016,0.00114,,,0.00114,0,-0.00114,,
30823,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30824,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30825,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30826,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30827,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30828,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30829,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30830,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30831,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30832,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30833,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30834,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30835,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30836,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30837,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30838,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30839,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30840,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30841,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30842,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30843,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30844,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30845,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30846,158.080016,,158.080016,158.080016,0,,,0,0,0,,
30847,158.080016,,158.080016,158.080016,0,,,-0.000627,0.000627,0.001254,,
30848,158.080016,,158.080016,158.080643,0.000627,,,0.000398,0.000229,-0.000169,,
30849,158.080643,,158.080643,158.080872,0.000229,,,-0.003013,0.003242,0.006255,,
30850,158.080872,,158.080872,158.084114,0.003242,,,0.003242,0,-0.003242,,
30851,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30852,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30853,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30854,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30855,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30856,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30857,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30858,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30859,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30860,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30861,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30862,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30863,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30864,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30865,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30866,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30867,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30868,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30869,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30870,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30871,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30872,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30873,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30874,158.084114,,158.084114,158.084114,0,,,0,0,0,,
30875,158.084114,,158.084114,158.084114,0,,,-0.00058,0.00058,0.00116,,
30876,158.084114,,158.084114,158.084694,0.00058,,,0.000216,0.000364,0.000148,,
30877,158.084694,,158.084694,158.085058,0.000364,,,8.6E-05,0.000278,0.000192,,
30878,158.085058,,158.085058,158.085336,0.000278,,,-0.001705,0.001983,0.003688,,
30879,158.085336,,158.085336,158.087319,0.001983,,,0.001009,0.000974,-3.5E-05,,
30880,158.087319,,158.087319,158.088293,0.000974,,,0.000974,0,-0.000974,,
30881,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30882,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30883,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30884,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30885,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30886,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30887,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30888,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30889,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30890,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30891,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30892,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30893,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30894,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30895,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30896,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30897,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30898,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30899,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30900,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30901,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30902,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30903,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30904,158.088293,,158.088293,158.088293,0,,,0,0,0,,
30905,158.088293,,158.088293,158.088293,0,,,-0.00067,0.00067,0.00134,,
30906,158.088293,,158.088293,158.088963,0.00067,,,0.000438,0.000232,-0.000206,,
30907,158.088963,,158.088963,158.089195,0.000232,,,-0.007131,0.007363,0.014494,,
30908,158.089195,,158.089195,158.096558,0.007363,,,0.005821,0.001542,-0.004279,,
